runtime,votes_imdb,adjusted_budget,year,spring,summer,fall,winter,score_imdb,rating,crime,drama,romance,animation,comedy,family,mystery,sci-fi,thriller,adventure,fantasy,action,biography,horror,history,war,music,sport,short,western,musical,documentary,film-noir,adult,adjusted_gross
122,23757,0,2015,0,1,0,0,6.9,4,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,721300
124,55177,0,2015,0,0,0,1,7.3,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2951867
99,44237,0,2015,1,0,0,0,6.3,4,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5153677
101,7562,0,2015,0,0,0,1,5.5,4,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4919
119,102529,60057317,2015,0,0,1,0,6.5,4,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,33949113
118,18771,0,2015,1,0,0,0,5.7,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618051
119,178165,120114633,2015,1,0,0,0,6.3,3,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,142149195
127,27925,28390731,2015,0,0,0,1,6.9,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13309402
124,102242,65517073,2015,0,0,0,1,6.6,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,61641991
107,16204,30574634,2015,0,0,1,0,6.1,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7646127
107,54191,65517073,2015,0,0,0,1,5.5,4,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8403803
126,212532,169252438,2015,0,1,0,0,6.5,3,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,98014585
100,67391,30574634,2015,0,0,1,0,6.1,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15768851
101,11816,0,2015,0,1,0,0,5.9,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10914
133,182827,38218292,2015,0,0,0,1,7.6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,119860843
134,18674,0,2015,1,0,0,0,6.4,4,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,129860
105,171771,54706756,2015,1,0,0,0,6.6,4,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58815728
92,5282,0,2015,0,1,0,0,6.7,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8134688
115,143077,74252682,2015,0,1,0,0,6.3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88968237
88,24256,873561,2015,0,0,1,0,6.3,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146924
130,147385,207470730,2015,0,1,0,0,6.5,2,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,102027905
88,16597,109195,2015,0,1,0,0,7.0,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,766936
112,118727,27298780,2015,1,0,0,0,7.2,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,46549635
121,166416,38218292,2015,0,0,1,0,7.1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82731325
92,2608,5459756,2015,0,0,1,0,5.6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170275
105,121576,103735365,2015,1,0,0,0,7.0,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,219647463
79,12642,0,2015,0,1,0,0,6.1,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1212636
124,469200,163792682,2015,0,1,0,0,7.0,3,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,712373273
101,60737,25114878,2015,0,0,0,1,6.7,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70387405
100,7922,13103415,2015,0,0,1,0,5.6,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62271177
97,5253,2183902,2015,0,0,1,0,5.4,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2820839
127,153531,192183413,2015,1,0,0,0,5.3,3,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,51745081
94,79374,147413413,2015,1,0,0,0,6.7,2,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,193709426
137,309837,207470730,2015,1,0,0,0,7.2,3,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,385466443
119,28067,0,2015,1,0,0,0,5.7,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378331
167,360020,48045853,2015,0,0,0,1,7.8,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59093578
123,97203,38218292,2015,0,0,1,0,7.3,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,11069658
104,51307,10919512,2015,0,1,0,0,6.9,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19368644
105,5585,0,2015,0,1,0,0,6.1,4,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287097
94,86781,5459756,2015,0,0,1,0,6.2,3,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,71201885
90,14007,1091951,2015,1,0,0,0,6.7,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15773234
91,13305,8735610,2015,0,0,1,0,5.1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1948874
142,227862,43678048,2015,0,0,1,0,7.6,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,78963091
115,32345,43678048,2015,1,0,0,0,5.8,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11645386
95,33496,8735610,2015,1,0,0,0,6.3,4,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,37884
100,98662,43678048,2015,1,0,0,0,6.0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98724896
101,80803,21839024,2015,0,0,1,0,6.6,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14907259
93,80711,218390242,2015,0,0,0,1,6.7,2,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,134405130
96,72970,38218292,2015,0,0,1,0,5.7,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24533359
117,99195,12011463,2015,0,0,0,1,7.5,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41846566
106,22192,0,2015,0,0,0,1,7.3,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3279003
118,81966,12885024,2015,0,0,0,1,7.2,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13880328
119,36647,0,2015,0,0,1,0,7.1,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2208051
130,260244,30574634,2015,0,0,0,1,7.8,4,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,76720350
98,21852,0,2015,0,0,1,0,6.0,3,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132629
93,6768,0,2015,1,0,0,0,5.8,4,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22314
137,212989,174712194,2015,0,0,0,1,6.6,3,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,307628756
91,31057,4367805,2015,0,0,0,1,4.7,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38680603
123,4460,14195366,2015,1,0,0,0,5.7,4,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1798212
100,7520,3821829,2015,1,0,0,0,6.0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,672441
100,12069,98275609,2015,0,0,0,1,5.1,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93784399
103,8801,7643658,2015,1,0,0,0,6.5,3,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,626054
97,5113,0,2015,1,0,0,0,6.9,4,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,906460
127,6983,0,2015,0,0,0,1,5.7,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2896982
141,537832,272987803,2015,0,1,0,0,7.4,3,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,501212013
122,13055,10919512,2015,0,0,0,1,5.2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,579836
90,47499,8735610,2015,1,0,0,0,7.2,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4104957
119,131840,0,2015,0,0,1,0,7.1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9499140
101,9146,3275854,2015,0,1,0,0,5.0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,735048
101,60469,9281585,2015,1,0,0,0,6.5,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37159474
120,194639,53505609,2015,1,0,0,0,6.9,4,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,34472100
119,117432,16379268,2015,0,0,0,1,7.1,4,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12135965
117,388417,141953657,2015,0,1,0,0,7.3,3,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,196771970
102,22916,2183902,2015,0,0,1,0,6.9,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1612814
88,34889,108103170,2015,0,0,0,1,7.1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142148473
132,115765,32758536,2015,0,0,0,1,7.0,4,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2045218
92,111384,3821829,2015,1,0,0,0,6.8,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,27449788
107,13475,18563171,2015,0,0,0,1,5.7,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28721299
105,46828,40402195,2015,0,1,0,0,5.4,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23004263
101,45947,27298780,2015,0,0,0,1,6.4,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47005630
114,85225,54597561,2015,1,0,0,0,6.6,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28894824
93,47376,38218292,2015,0,1,0,0,4.9,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,84235724
131,166404,66609024,2015,0,0,1,0,6.3,3,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,89209348
129,27814,18563171,2015,1,0,0,0,7.4,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,48572621
144,579946,117930731,2015,0,0,1,0,8.0,3,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249438415
106,8063,16379268,2015,0,0,1,0,5.5,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3298418
122,94603,109195121,2015,0,0,0,1,6.9,3,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,27321447
104,18661,8735610,2015,0,0,1,0,6.3,4,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32217235
110,40525,43678048,2015,0,0,0,1,6.0,3,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6306101
105,96689,8735610,2015,0,1,0,0,7.8,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7379861
102,61722,14195366,2015,1,0,0,0,7.3,4,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,20424505
98,13263,0,2015,0,0,1,0,6.6,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,169880
114,167250,120114633,2015,0,1,0,0,6.1,3,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,169460817
105,106004,96091707,2015,0,1,0,0,5.6,3,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,85988521
127,14229,70976829,2015,0,0,1,0,6.1,4,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,80879
99,77487,33850488,2015,0,1,0,0,6.1,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64298660
115,112447,31666585,2015,0,1,0,0,6.4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,201242491
112,12743,0,2015,0,0,1,0,6.8,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1269560
93,33629,16379268,2015,0,0,1,0,6.3,4,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4043546
111,29254,21293049,2015,0,0,0,1,6.2,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22035745
103,69552,7643658,2015,0,1,0,0,7.3,4,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19116211
91,23800,0,2015,0,0,0,1,7.1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4637828
123,140407,57873414,2015,0,0,1,0,6.9,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,68329587
119,36196,0,2015,0,1,0,0,7.1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13361661
83,32659,3603439,2015,1,0,0,0,5.2,3,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28174056
106,74795,98275609,2015,0,0,1,0,6.0,3,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,29884149
116,212440,81896341,2015,0,0,1,0,7.3,3,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,49623842
105,31713,39310244,2015,0,0,0,1,7.1,3,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2925814
108,13207,0,2015,0,0,1,0,6.3,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142544
94,14266,0,2015,0,0,0,1,7.4,4,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1293486
83,4086,0,2015,1,0,0,0,7.1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158139
108,41751,88666438,2015,0,0,1,0,7.8,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1462289
122,25886,10919512,2015,1,0,0,0,6.6,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36119853
95,69349,5459756,2015,0,1,0,0,7.0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3516488
110,8519,27298780,2015,0,0,1,0,5.9,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22324
98,44393,16379268,2015,0,0,0,1,6.2,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,46654134
106,28090,0,2015,0,0,1,0,5.7,4,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60100
96,27695,2183902,2015,0,0,1,0,6.2,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3921652
101,18681,17471219,2015,0,1,0,0,6.0,3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36316
123,61182,37126341,2015,1,0,0,0,7.1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40889333
120,10268,3275854,2015,0,0,1,0,6.4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74023500
91,169228,80804390,2015,0,1,0,0,6.4,2,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366945585
103,59906,63333170,2015,0,0,1,0,6.3,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87443867
89,73328,87356097,2015,0,0,1,0,6.7,2,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,185304240
108,33630,0,2015,1,0,0,0,7.2,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4222350
121,160640,60057317,2015,0,0,1,0,7.1,3,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,47480517
124,176502,32758536,2015,0,1,0,0,7.4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57242215
101,18428,19655122,2015,0,0,1,0,6.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,29288473
106,65169,13103415,2015,0,0,0,1,6.4,3,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24403189
93,31612,15287317,2015,1,0,0,0,5.1,4,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13446998
95,42507,12011463,2015,0,0,1,0,6.6,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4400956
100,17582,0,2015,0,1,0,0,7.8,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,474606
85,28138,27298780,2015,0,0,1,0,7.4,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21157627
117,70564,28390731,2015,0,1,0,0,6.5,3,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13408823
109,42052,12011463,2015,1,0,0,0,7.3,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,36370485
147,146861,30574634,2015,0,0,1,0,7.9,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,176020116
94,27268,32758536,2015,1,0,0,0,4.4,2,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,77570238
115,44006,16160878,2015,0,1,0,0,5.6,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,72083037
118,5640,5459756,2015,0,0,1,0,4.1,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2385520
88,19280,10919512,2015,0,0,1,0,4.6,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19982843
98,10929,0,2015,1,0,0,0,6.2,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3659931
95,35167,9281585,2015,0,1,0,0,5.6,3,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,204317
112,6735,10919512,2015,0,1,0,0,5.2,4,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19079
99,8009,0,2015,0,0,0,1,5.8,2,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,13572498
148,318152,267528047,2015,0,0,0,1,6.8,3,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,218471711
113,43481,16379268,2015,0,0,0,1,6.7,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1212838
95,439792,191091462,2015,0,1,0,0,8.2,2,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,389741094
106,24666,10919512,2015,1,0,0,0,7.0,4,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6155401
122,121579,32758536,2015,0,0,1,0,7.2,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19400324
120,661575,163792682,2015,0,1,0,0,8.1,4,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,168224191
99,56938,2729878,2015,0,0,1,0,4.9,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39677
128,287421,21839024,2015,0,0,0,1,8.1,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,49198709
136,687192,267528047,2015,0,0,0,1,8.1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1022789450
119,193925,70976829,2015,0,1,0,0,7.0,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,121016270
125,250086,43678048,2015,1,0,0,0,4.1,4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181446508
104,18091,6551707,2015,1,0,0,0,6.7,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10942634
94,7852,0,2015,0,1,0,0,5.5,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5137
96,72842,54597561,2015,0,0,0,1,6.1,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164182658
91,26051,38218292,2015,1,0,0,0,5.4,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11159196
92,38659,80804390,2015,1,0,0,0,6.0,2,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,177981531
84,19140,0,2015,0,0,1,0,6.7,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2730349
121,257207,32758536,2015,0,0,1,0,7.6,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,51200820
103,7979,3494244,2015,0,1,0,0,6.3,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4659594
111,49650,163792682,2015,0,0,1,0,5.8,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38314733
125,16900,0,2015,0,1,0,0,6.4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2210217
97,33723,10919512,2015,0,0,1,0,5.3,4,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30291769
118,52137,32758536,2015,0,0,0,1,6.0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95048505
88,6253,3275854,2015,1,0,0,0,6.0,4,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2186126
121,2631,5459756,2015,0,0,1,0,4.7,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5287991
101,29326,0,2015,0,0,1,0,6.5,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,894779
124,60593,16379268,2015,0,0,0,1,7.5,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8580270
109,76635,13103415,2015,0,1,0,0,6.3,3,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34942771
84,33032,2183902,2015,1,0,0,0,6.9,4,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,250159
106,28377,15287317,2015,0,0,0,1,6.9,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5134813
98,15689,27298780,2015,0,0,0,1,5.9,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1652988
101,64109,10919512,2015,1,0,0,0,7.0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2160526
133,44249,76436585,2015,0,0,0,1,5.4,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8742140
90,4931,8735610,2015,0,1,0,0,5.2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29569
141,150371,54662367,2014,0,0,1,0,7.4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51513145
